order_id,order_date,order_hour,status,event,show_date,show_hour,tickets_quantity,ticket_type,tribune,previuos_experience_hour,price_type,order_amount,payment_method,client_id,city,region,country
1409759,2019-09-12,14:48:44,Enviada,Dataton,2023-04-27,21:00:00,3,Sector 1,Brain,,REG,11000,MercadoPago,5974,caba,Buenos Aires,Argentina
1409766,2019-09-12,15:18:42,Enviada,Dataton,2023-04-27,21:00:00,4,Sector 8,Bishop,,REG,27000,MercadoPago,9743,Ituzaingo,Buenos Aires,Argentina
1409783,2019-09-12,16:19:41,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 2,Brain,,REG,12000,MercadoPago,4975,CABA,Buenos Aires,Argentina
1409789,2019-09-12,16:31:42,Enviada,Dataton,2023-04-27,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,7640,San Miguel,Buenos Aires,Argentina
1409789,2019-09-12,16:31:42,Enviada,Dataton,2023-04-27,21:00:00,3,Sector 8,Bishop,,REG,28700,MercadoPago,7640,San Miguel,Buenos Aires,Argentina
1409808,2019-09-12,17:05:54,Enviada,Dataton,2023-04-27,21:00:00,2,General Parking,Others,,REG,800,MercadoPago,6810,Avellaneda,Buenos Aires,Argentina
1409808,2019-09-12,17:05:54,Enviada,Dataton,2023-04-27,21:00:00,6,Sector 4,Brain,,REG,26000,MercadoPago,6810,Avellaneda,Buenos Aires,Argentina
1409852,2019-09-12,18:51:43,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 1,Brain,,REG,8400,MercadoPago,6391, CAstelar,Buenos Aires,Argentina
1409868,2019-09-12,19:34:07,Enviada,Dataton,2023-04-27,21:00:00,4,Sector 1,Brain,,REG,11800,MercadoPago,6193,banfield,Buenos Aires,Argentina
1409951,2019-09-12,22:16:30,Enviada,Dataton,2023-04-27,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,3428,Caba,Buenos Aires,Argentina
1409951,2019-09-12,22:16:30,Enviada,Dataton,2023-04-27,21:00:00,3,Sector 2,Brain,,REG,15500,MercadoPago,3428,Caba,Buenos Aires,Argentina
1409953,2019-09-12,22:17:20,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 10,Bishop,,REG,9000,MercadoPago,9095,CABA,Buenos Aires,Argentina
1409963,2019-09-12,22:42:56,Enviada,Dataton,2023-04-27,21:00:00,5,Sector 4,Brain,,REG,22500,MercadoPago,818,Escobar,Buenos Aires,Argentina
1409998,2019-09-12,23:52:27,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 1,Brain,,REG,9000,MercadoPago,6041,san martin,Buenos Aires,Argentina
1410068,2019-09-13,09:58:47,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 10,Bishop,,REG,9000,VISA,10125,san miguel,Buenos Aires,Argentina
1410153,2019-09-13,11:46:56,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 2,Brain,,REG,12000,MercadoPago,8014,Ciudad Autónoma de Buenos Aires,Buenos Aires,Argentina
1410190,2019-09-13,12:29:52,Enviada,Dataton,2023-04-27,21:00:00,4,Sector 9,Bishop,,REG,23000,MercadoPago,7480,Vicente Lopez,Buenos Aires,Argentina
1410251,2019-09-13,14:25:44,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 5,Brain,,REG,8400,MercadoPago,7611,BUENOS AIRES,Buenos Aires,Argentina
1410293,2019-09-13,15:47:11,Enviada,Dataton,2023-04-27,21:00:00,1,Sector 8,Bishop,,REG,10500,MercadoPago,4355,CABA,Buenos Aires,Argentina
1410309,2019-09-13,16:35:40,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 10,Bishop,,REG,8400,MercadoPago,4018,Escobar,Buenos Aires,Argentina
1410372,2019-09-13,17:55:24,Enviada,Dataton,2023-04-27,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,8326,Wilde,Buenos Aires,Argentina
1410372,2019-09-13,17:55:24,Enviada,Dataton,2023-04-27,21:00:00,3,Sector 5,Brain,,REG,12500,MercadoPago,8326,Wilde,Buenos Aires,Argentina
1410471,2019-09-13,20:50:33,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 6,Bishop,,REG,8400,MercadoPago,3708,san justo,Buenos Aires,Argentina
1410473,2019-09-13,20:53:08,Enviada,Dataton,2023-04-27,21:00:00,1,Sector 10,Bishop,,REG,6700,MercadoPago,2448,Ramos Mejia,Buenos Aires,Argentina
1410500,2019-09-13,21:46:55,Enviada,Dataton,2023-04-27,21:00:00,3,Sector 1,Brain,,REG,10100,MercadoPago,9232,Lomas de zamora,Buenos Aires,Argentina
1410556,2019-09-13,23:51:25,Enviada,Dataton,2023-04-27,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,722,Cardales,Buenos Aires,Argentina
1410556,2019-09-13,23:51:25,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 7,Bishop,,REG,12000,MercadoPago,722,Cardales,Buenos Aires,Argentina
1486800,2021-10-28,23:40:01,En Proceso,Dataton,2023-04-27,21:00:00,3,Sector 8,Bishop,,REG,41000,VISA,6117,Martinez,Buenos Aires,Argentina
1487044,2021-10-30,22:34:01,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 6,Bishop,,REG,16000,VISA,6428,Avellaneda,Buenos Aires,Argentina
1487241,2021-11-02,21:52:36,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 1,Brain,,REG,15000,VISA,7714,Vicente Lopez,Buenos Aires,Argentina
1496559,2021-11-20,07:20:43,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 10,Bishop,,REG,15000,VISA,8550,San miguel ,Buenos Aires,Argentina
1498132,2021-11-28,19:13:34,Enviada,Dataton,2023-04-27,21:00:00,1,Sector 10,Bishop,,REG,9000,MasterCard,1529,Lomas de Zamora,Buenos Aires,Argentina
1525219,2022-03-02,13:40:11,En Proceso,Dataton,2023-04-27,21:00:00,4,Sector 5,Brain,,REG,21000,VISA,3482,San Antonio de Areco,Buenos Aires,Argentina
1550174,2022-04-03,13:54:56,En Proceso,Dataton,2023-04-27,21:00:00,2,Sector 9,Bishop,,REG,25000,VISA,6219,gonnet,Buenos Aires,Argentina
1552738,2022-04-06,16:54:28,En Proceso,Dataton,2023-04-27,21:00:00,3,Sector 1,Brain,,REG,21500,VISA,8209,ramos mejia,Buenos Aires,Argentina
1556228,2022-04-11,17:40:46,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 6,Bishop,,REG,16000,VISA,3180,La Plata,Buenos Aires,Argentina
1400338,2019-08-24,09:55:16,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 8,Bishop,,REG,36600,MercadoPago,5520,Rincón de Milberg ,Buenos Aires,Argentina
1400350,2019-08-24,10:11:59,Enviada,Dataton,2023-04-28,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,4275,Quilmes,Buenos Aires,Argentina
1400350,2019-08-24,10:11:59,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 8,Bishop,,REG,36600,MercadoPago,4275,Quilmes,Buenos Aires,Argentina
1400352,2019-08-24,10:16:41,Enviada,Dataton,2023-04-28,21:00:00,5,Sector 3,Brain,,REG,44500,MercadoPago,2991,CABA,Buenos Aires,Argentina
1400378,2019-08-24,11:45:03,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 10,Bishop,,REG,10000,MercadoPago,3039,CABA,Buenos Aires,Argentina
1400382,2019-08-24,12:13:04,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 6,Bishop,,REG,11800,MercadoPago,5881,olivos,Buenos Aires,Argentina
1400401,2019-08-24,14:13:10,Enviada,Dataton,2023-04-28,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,1356,Capital federal,Buenos Aires,Argentina
1400401,2019-08-24,14:13:10,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 6,Bishop,,REG,15000,MercadoPago,1356,Capital federal,Buenos Aires,Argentina
1400427,2019-08-24,16:46:33,En Proceso,Dataton,2023-04-28,21:00:00,5,Sector 10,Bishop,,REG,17500,MercadoPago,8530,Capital Federal ,Buenos Aires,Argentina
1400434,2019-08-24,18:51:41,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 6,Bishop,,REG,10000,MercadoPago,6595,Carapachay,Buenos Aires,Argentina
1400444,2019-08-24,19:55:31,Enviada,Dataton,2023-04-28,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,9162,Nordelta,Buenos Aires,Argentina
1400444,2019-08-24,19:55:31,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 5,Brain,,REG,10000,MercadoPago,9162,Nordelta,Buenos Aires,Argentina
1400480,2019-08-25,10:49:06,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 1,Brain,,REG,10000,MercadoPago,9822,San Miguel,Buenos Aires,Argentina
1400483,2019-08-25,10:57:40,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,9822,San Miguel,Buenos Aires,Argentina
1400483,2019-08-25,10:57:40,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 6,Bishop,,REG,10000,MercadoPago,9822,San Miguel,Buenos Aires,Argentina
1400513,2019-08-25,18:15:56,Enviada,Dataton,2023-04-28,21:00:00,1,Sector 10,Bishop,,REG,7500,MercadoPago,8530,Capital Federal ,Buenos Aires,Argentina
1400544,2019-08-26,00:36:27,Enviada,Dataton,2023-04-28,21:00:00,6,Sector 6,Bishop,,REG,17000,MercadoPago,8310,PILAR,Buenos Aires,Argentina
1400545,2019-08-26,00:41:20,Enviada,Dataton,2023-04-28,21:00:00,1,Sector 6,Bishop,,REG,7000,MercadoPago,8310,PILAR,Buenos Aires,Argentina
1400565,2019-08-26,06:37:13,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 3,Brain,,REG,20800,MercadoPago,7035,Lanus,Buenos Aires,Argentina
1400794,2019-08-26,10:26:32,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 10,Bishop,,REG,9000,MercadoPago,7514,Adrogue ,Buenos Aires,Argentina
1400842,2019-08-26,10:48:16,Enviada,Dataton,2023-04-28,21:00:00,1,Sector 3,Brain,,REG,10500,MercadoPago,2143,Caba,Buenos Aires,Argentina
1401028,2019-08-26,12:38:56,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 6,Bishop,,REG,15000,MercadoPago,342,olivos,Buenos Aires,Argentina
1401103,2019-08-26,13:28:31,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 6,Bishop,,REG,9000,MercadoPago,5923,capital federal,Buenos Aires,Argentina
1401477,2019-08-26,20:15:04,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,4454,Pergamino,Buenos Aires,Argentina
1401477,2019-08-26,20:15:04,Enviada,Dataton,2023-04-28,21:00:00,2,Previous Experience,Others,19:30hs,REG,1000,MercadoPago,4454,Pergamino,Buenos Aires,Argentina
1401477,2019-08-26,20:15:04,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 10,Bishop,,REG,15000,MercadoPago,4454,Pergamino,Buenos Aires,Argentina
1401531,2019-08-26,21:40:08,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 3,Brain,,REG,16000,MercadoPago,3884,caba,Buenos Aires,Argentina
1401727,2019-08-27,08:47:45,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 6,Bishop,,REG,13000,MercadoPago,4812,Haedo,Buenos Aires,Argentina
1401757,2019-08-27,09:38:22,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,6304,Tigre,Buenos Aires,Argentina
1401757,2019-08-27,09:38:22,Enviada,Dataton,2023-04-28,21:00:00,2,Previous Experience,Others,20:00hs,REG,1000,MercadoPago,6304,Tigre,Buenos Aires,Argentina
1401757,2019-08-27,09:38:22,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,6304,Tigre,Buenos Aires,Argentina
1401763,2019-08-27,09:55:51,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 6,Bishop,,REG,9000,MercadoPago,2265,CABA,Buenos Aires,Argentina
1401807,2019-08-27,10:58:34,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,5436,Zarate,Buenos Aires,Argentina
1401950,2019-08-27,14:25:10,Enviada,Dataton,2023-04-28,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,10068,González Catan,Buenos Aires,Argentina
1401950,2019-08-27,14:25:10,Enviada,Dataton,2023-04-28,21:00:00,3,Sector 3,Brain,,REG,28700,MercadoPago,10068,González Catan,Buenos Aires,Argentina
1402093,2019-08-27,20:48:09,Enviada,Dataton,2023-04-28,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,5923,capital federal,Buenos Aires,Argentina
1402093,2019-08-27,20:48:09,Enviada,Dataton,2023-04-28,21:00:00,5,Sector 6,Bishop,,REG,15000,MercadoPago,5923,capital federal,Buenos Aires,Argentina
1402689,2019-08-28,13:55:38,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 6,Bishop,,REG,9000,MercadoPago,3253,BUENOS AIRES,Buenos Aires,Argentina
1402859,2019-08-28,22:13:41,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,180,Moron,Buenos Aires,Argentina
1402859,2019-08-28,22:13:41,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 1,Brain,,REG,8400,MercadoPago,180,Moron,Buenos Aires,Argentina
1403051,2019-08-29,15:28:46,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 6,Bishop,,REG,9000,MercadoPago,6843,Villa Ballester,Buenos Aires,Argentina
1403173,2019-08-30,09:05:43,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 6,Bishop,,REG,9000,MercadoPago,3097,City bell,Buenos Aires,Argentina
1403210,2019-08-30,11:26:28,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 10,Bishop,,REG,15000,MercadoPago,4349,Benavidez,Buenos Aires,Argentina
1403237,2019-08-30,12:13:37,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 5,Brain,,REG,10000,MercadoPago,1525,Olivos,Buenos Aires,Argentina
1403260,2019-08-30,12:57:50,Enviada,Dataton,2023-04-28,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,1324,Caba,Buenos Aires,Argentina
1403260,2019-08-30,12:57:50,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 5,Brain,,REG,9000,MercadoPago,1324,Caba,Buenos Aires,Argentina
1403264,2019-08-30,13:09:23,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,6972,Temperley,Buenos Aires,Argentina
1403264,2019-08-30,13:09:23,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 6,Bishop,,REG,15000,MercadoPago,6972,Temperley,Buenos Aires,Argentina
1403275,2019-08-30,13:21:15,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,9467,la plata,Buenos Aires,Argentina
1403275,2019-08-30,13:21:15,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 1,Brain,,REG,11800,MercadoPago,9467,la plata,Buenos Aires,Argentina
1403290,2019-08-30,13:54:48,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,9927,Buenos Aires,Buenos Aires,Argentina
1403290,2019-08-30,13:54:48,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 5,Brain,,REG,10000,MercadoPago,9927,Buenos Aires,Buenos Aires,Argentina
1403476,2019-08-30,18:21:33,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 7,Bishop,,REG,12000,MercadoPago,5630,Caba,Buenos Aires,Argentina
1403598,2019-08-31,00:19:09,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,582,Valentín Alsina ,Buenos Aires,Argentina
1404070,2019-08-31,14:19:41,Enviada,Dataton,2023-04-28,21:00:00,5,Sector 1,Brain,,REG,17500,MercadoPago,1535,Luis guillon,Buenos Aires,Argentina
1404122,2019-08-31,15:02:24,En Proceso,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,655,CABA,Buenos Aires,Argentina
1404122,2019-08-31,15:02:24,En Proceso,Dataton,2023-04-28,21:00:00,2,Sector 9,Bishop,,REG,12000,MercadoPago,655,CABA,Buenos Aires,Argentina
1404259,2019-08-31,18:20:05,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,848,caba,Buenos Aires,Argentina
1404259,2019-08-31,18:20:05,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 5,Brain,,REG,13000,MercadoPago,848,caba,Buenos Aires,Argentina
1404273,2019-08-31,18:37:00,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 1,Brain,,REG,10000,MercadoPago,8009,Martinez,Buenos Aires,Argentina
1404338,2019-08-31,20:02:41,Enviada,Dataton,2023-04-28,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,3665,Esteban Echeverría,Buenos Aires,Argentina
1404338,2019-08-31,20:02:41,Enviada,Dataton,2023-04-28,21:00:00,2,Previous Experience,Others,20:00hs,REG,1000,MercadoPago,3665,Esteban Echeverría,Buenos Aires,Argentina
1404338,2019-08-31,20:02:41,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 7,Bishop,,REG,14000,MercadoPago,3665,Esteban Echeverría,Buenos Aires,Argentina
1404356,2019-08-31,20:33:30,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,9951,La plata,Buenos Aires,Argentina
1404356,2019-08-31,20:33:30,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 7,Bishop,,REG,12000,MercadoPago,9951,La plata,Buenos Aires,Argentina
1404373,2019-08-31,21:01:33,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 4,Brain,,REG,12000,MercadoPago,6375,Villa madero,Buenos Aires,Argentina
1404413,2019-08-31,22:50:33,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,10046,Caba,Buenos Aires,Argentina
1404413,2019-08-31,22:50:33,Enviada,Dataton,2023-04-28,21:00:00,1,Previous Experience,Others,19:30hs,REG,500,MercadoPago,10046,Caba,Buenos Aires,Argentina
1404413,2019-08-31,22:50:33,Enviada,Dataton,2023-04-28,21:00:00,3,Sector 3,Brain,,REG,21500,MercadoPago,10046,Caba,Buenos Aires,Argentina
1404417,2019-08-31,23:06:04,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,10199,Mercedes,Buenos Aires,Argentina
1404417,2019-08-31,23:06:04,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,10199,Mercedes,Buenos Aires,Argentina
1404438,2019-09-01,00:18:28,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,9906,B° 24 de Febrero Garín,Buenos Aires,Argentina
1404468,2019-09-01,08:28:38,Enviada,Dataton,2023-04-28,21:00:00,3,Sector 8,Bishop,,REG,21500,MercadoPago,1071,General pacheco,Buenos Aires,Argentina
1404510,2019-09-01,10:26:01,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,9065,MANUEL  B GONNET,Buenos Aires,Argentina
1404510,2019-09-01,10:26:01,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 7,Bishop,,REG,23000,MercadoPago,9065,MANUEL  B GONNET,Buenos Aires,Argentina
1404521,2019-09-01,10:34:32,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 10,Bishop,,REG,9000,MercadoPago,9096,belen de escobar,Buenos Aires,Argentina
1404534,2019-09-01,10:47:22,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,6383,Escobar,Buenos Aires,Argentina
1404534,2019-09-01,10:47:22,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 2,Brain,,REG,23000,MercadoPago,6383,Escobar,Buenos Aires,Argentina
1404541,2019-09-01,10:59:29,Enviada,Dataton,2023-04-28,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,2991,CABA,Buenos Aires,Argentina
1404587,2019-09-01,11:52:07,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,485,Buenos Aires,Buenos Aires,Argentina
1404587,2019-09-01,11:52:07,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 10,Bishop,,REG,11800,MercadoPago,485,Buenos Aires,Buenos Aires,Argentina
1404592,2019-09-01,12:00:11,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 3,Brain,,REG,20800,MercadoPago,2618,Pilar,Buenos Aires,Argentina
1404609,2019-09-01,12:18:39,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 1,Brain,,REG,15000,MercadoPago,9753,Caba,Buenos Aires,Argentina
1404637,2019-09-01,12:48:07,En Proceso,Dataton,2023-04-28,21:00:00,3,Sector 5,Brain,,REG,11000,MercadoPago,825,Ramos Mejia,Buenos Aires,Argentina
1404662,2019-09-01,13:21:55,Enviada,Dataton,2023-04-28,21:00:00,3,Sector 8,Bishop,,REG,28700,MercadoPago,10199,Mercedes,Buenos Aires,Argentina
1404663,2019-09-01,13:22:50,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,2913,Buenos Aires ,Buenos Aires,Argentina
1404692,2019-09-01,14:40:46,Enviada,Dataton,2023-04-28,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,8166,nordelta,Buenos Aires,Argentina
1404692,2019-09-01,14:40:46,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 3,Brain,,REG,20800,MercadoPago,8166,nordelta,Buenos Aires,Argentina
1404741,2019-09-01,16:22:57,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,3620,caba,Buenos Aires,Argentina
1404741,2019-09-01,16:22:57,Enviada,Dataton,2023-04-28,21:00:00,2,Previous Experience,Others,19:30hs,REG,1000,MercadoPago,3620,caba,Buenos Aires,Argentina
1404741,2019-09-01,16:22:57,Enviada,Dataton,2023-04-28,21:00:00,3,Sector 5,Brain,,REG,11000,MercadoPago,3620,caba,Buenos Aires,Argentina
1404759,2019-09-01,17:13:17,Enviada,Dataton,2023-04-28,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,7649,Tigre,Buenos Aires,Argentina
1404759,2019-09-01,17:13:17,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 9,Bishop,,REG,19000,MercadoPago,7649,Tigre,Buenos Aires,Argentina
1404770,2019-09-01,17:46:10,En Proceso,Dataton,2023-04-28,21:00:00,2,Sector 5,Brain,,REG,10000,MercadoPago,3076,CABA,Buenos Aires,Argentina
1404778,2019-09-01,18:15:36,Enviada,Dataton,2023-04-28,21:00:00,6,Sector 2,Brain,,REG,32000,MercadoPago,8570,La Plata,Buenos Aires,Argentina
1404784,2019-09-01,18:48:52,Enviada,Dataton,2023-04-28,21:00:00,6,Sector 5,Brain,,REG,20000,MercadoPago,4113,Mariano Acosta Merlo,Buenos Aires,Argentina
1404802,2019-09-01,19:36:23,En Proceso,Dataton,2023-04-28,21:00:00,3,Previous Experience,Others,19:30hs,REG,1500,MercadoPago,9676,villa ballester,Buenos Aires,Argentina
1404802,2019-09-01,19:36:23,En Proceso,Dataton,2023-04-28,21:00:00,3,Sector 1,Brain,,REG,12500,MercadoPago,9676,villa ballester,Buenos Aires,Argentina
1404809,2019-09-01,19:44:02,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,10561,Mar del plata ,Buenos Aires,Argentina
1404868,2019-09-01,21:02:20,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 1,Brain,,REG,10000,MercadoPago,7184,Campana,Buenos Aires,Argentina
1404885,2019-09-01,21:39:10,Enviada,Dataton,2023-04-28,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,10329,CABA,Buenos Aires,Argentina
1404885,2019-09-01,21:39:10,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 8,Bishop,,REG,36600,MercadoPago,10329,CABA,Buenos Aires,Argentina
1404889,2019-09-01,21:53:44,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,7397,Villa Bosch,Buenos Aires,Argentina
1404889,2019-09-01,21:53:44,Enviada,Dataton,2023-04-28,21:00:00,3,Sector 6,Bishop,,REG,12500,MercadoPago,7397,Villa Bosch,Buenos Aires,Argentina
1404900,2019-09-01,22:08:57,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,3867,caba,Buenos Aires,Argentina
1404900,2019-09-01,22:08:57,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 10,Bishop,,REG,13000,MercadoPago,3867,caba,Buenos Aires,Argentina
1405004,2019-09-02,09:55:22,Enviada,Dataton,2023-04-28,21:00:00,3,VIP Parking,Others,,REG,1800,MercadoPago,4300,Ciudad Autonama de Buenos Aires,Buenos Aires,Argentina
1405004,2019-09-02,09:55:22,Enviada,Dataton,2023-04-28,21:00:00,10,Sector 8,Bishop,,REG,84000,MercadoPago,4300,Ciudad Autonama de Buenos Aires,Buenos Aires,Argentina
1405019,2019-09-02,10:11:05,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 10,Bishop,,REG,9000,MercadoPago,5635,VALENTIN ALSINA,Buenos Aires,Argentina
1405079,2019-09-02,11:25:17,En Proceso,Dataton,2023-04-28,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,2744,capital federal,Buenos Aires,Argentina
1405079,2019-09-02,11:25:17,En Proceso,Dataton,2023-04-28,21:00:00,4,Sector 2,Brain,,REG,19000,MercadoPago,2744,capital federal,Buenos Aires,Argentina
1405191,2019-09-02,13:40:05,Enviada,Dataton,2023-04-28,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,9260,SAN ISIDRO,Buenos Aires,Argentina
1405191,2019-09-02,13:40:05,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 5,Brain,,REG,11800,MercadoPago,9260,SAN ISIDRO,Buenos Aires,Argentina
1405248,2019-09-02,15:23:42,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 2,Brain,,REG,14000,MercadoPago,5962,Tigre,Buenos Aires,Argentina
1405299,2019-09-02,17:27:51,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 1,Brain,,REG,9000,MercadoPago,6601,ciudad de buenos aires,Buenos Aires,Argentina
1405310,2019-09-02,17:53:58,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 4,Brain,,REG,14000,MercadoPago,7638,buenos Aires,Buenos Aires,Argentina
1405366,2019-09-02,20:27:03,Enviada,Dataton,2023-04-28,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,10135,CABA,Buenos Aires,Argentina
1405366,2019-09-02,20:27:03,Enviada,Dataton,2023-04-28,21:00:00,3,Sector 4,Brain,,REG,15500,MercadoPago,10135,CABA,Buenos Aires,Argentina
